vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Bodega la Tapada - Guitian Godello 2023|Godello|2023|Valdeorras|Bodega la Tapada - Guitian|Godello|Godello|15.5|3.7742858|2.9399998|1.1128572||1177|3.9|w
Vinos del Paseante La Duda Godello 2023|La Duda Godello|2023|Monterrei|Vinos del Paseante|Godello|Godello|11.35|3.951724|3.3057473|1.6862068||1167|3.9|w
Vinessens - Casa Balaguer Tragolargo Moscatel - Malvasia 2023|Tragolargo Moscatel - Malvasia|2023|Alicante|Vinessens - Casa Balaguer|White|Moscatel, Malvasía|12.9|3.066265|3.0|1.0915663||1157|3.9|w
Bodegas Martín Códax Rías Baixas Albariño 2022|Rías Baixas Albariño|2022|Rías Baixas|Bodegas Martín Códax|Albariño|Albariño|14.45|3.686346|1.6122491|1.5127146||49306|3.9|w
Bodegas Martín Códax Mara Moura Godello 2022|Mara Moura Godello|2022|Monterrei|Bodegas Martín Códax|Godello|Godello|12.7|4.0|3.0|1.082353||1095|3.9|w
Ossian Quintaluna 2018|Quintaluna|2018|Castilla y León|Ossian|Verdejo|Verdejo|15.5|3.2920673|2.4892826|2.1935153||6149|3.8|w
Contino Rioja Blanco 2021|Rioja Blanco|2021|Rioja|Contino|Rioja White|Viura|29.27|3.2299006|4.2477484|1.7943343||1079|3.9|w
Bodegas Bhilar Bhilar Plots Rioja Blanco 2022|Bhilar Plots Rioja Blanco|2022|Rioja|Bodegas Bhilar|Rioja White|Viura|12.55|3.346732|4.257549|1.8171134||1047|3.9|w
Arínzano Hacienda de Arínzano Chardonnay 2022|Hacienda de Arínzano Chardonnay|2022|Arínzano|Arínzano|Chardonnay|Chardonnay|16.08|3.3314104|3.2969549|1.435649||1025|3.9|w
Bodega Sommos Varietales Blanco 2023|Varietales Blanco|2023|Somontano|Bodega Sommos|White|Chardonnay, Gewürztraminer, Pinot Noir|8.45|3.093654|3.2874358|1.7198718||1020|3.9|w
Pandora Verdejo 2023|Verdejo|2023|Rueda|Pandora|Verdejo|Verdejo|7.35|3.3019133|2.6637158|2.3298893||999|3.9|w
Muga Muga Blanco 2022|Muga Blanco|2022|Rioja|Muga|Rioja White|Viura|12.37|3.3764358|4.234622|1.7597883||12109|3.7|w
La Carmina Blanco 2023|Blanco|2023|Rías Baixas|La Carmina|Albariño|Albariño|11.95|3.5832262|1.5626153|1.7969939||882|3.9|w
Bodegas Nekeas Cuvée Allier Navarra Chardonnay 2023|Cuvée Allier Navarra Chardonnay|2023|Navarra|Bodegas Nekeas|Chardonnay|Chardonnay|10.95|2.9959326|3.2900884|1.8154708||864|3.9|w
Menade Verdejo 2022|Verdejo|2022|Castilla y León|Menade|Verdejo|Verdejo|10.45|3.3464622|2.2314384|2.1873615||9704|3.9|w
Emilio Moro Polvorete 2021|Polvorete|2021|Bierzo|Emilio Moro|White|Godello|12.5|3.4563296|2.906148|1.5384431||4325|3.8|w
Venta La Vega - Bodegas Almanseñas Adaras Lluvia 2023|Adaras Lluvia|2023|Almansa|Venta La Vega - Bodegas Almanseñas|White|Sauvignon Blanc|5.9|3.418298|3.2270212|1.9897873||845|3.9|w
Terras Gauda Abadia de San Campio 2022|Abadia de San Campio|2022|Rías Baixas|Terras Gauda|Albariño|Albariño|12.49|3.6803083|1.7646414|1.5526578||18883|3.9|w
Pagos del Rey Pulpo Albariño 2021|Pulpo Albariño|2021|Galicia|Pagos del Rey|Albariño|Albariño|13.5|3.7148614|1.7680591|1.5686201||7208|3.8|w
Pato Mareado Albariño 2023|Albariño|2023|Rías Baixas|Pato Mareado|Albariño|Albariño|12.0|3.7831178|2.0208538|1.8099998||805|3.9|w
Callejo El Lebrero 2021|El Lebrero|2021|Ribera del Duero|Callejo|White|Albillo Mayor|19.9|3.276607|2.8999999|1.0||802|3.9|w
Nivarius Tempranillo Blanco 2022|Tempranillo Blanco|2022|Rioja|Nivarius|Rioja White|Viura|7.95|3.3155663|4.075414|1.8788007||5691|3.9|w
Bodegas Carsalo Pazo Castrelo Albariño 2022|Pazo Castrelo Albariño|2022|Rías Baixas|Bodegas Carsalo|Albariño|Albariño|9.99|3.6714022|1.4954083|1.7917103||792|3.9|w
Bodegas Martín Códax Mara Martin Godello 2022|Mara Martin Godello|2022|Monterrei|Bodegas Martín Códax|Godello|Godello|14.75|3.5519497|2.6832075|1.6266038||7000|3.7|w
Mas Foraster Josep Foraster Selecció Blanc 2023|Josep Foraster Selecció Blanc|2023|Conca de Barberà|Mas Foraster|White|Garnacha Blanca, Macabeo, Chardonnay|12.95|3.0150619|3.007531|1.0075309||767|3.9|w
Algueira Cortezada 2022|Cortezada|2022|Ribeira Sacra|Algueira|White|Godello, Albariño y Treixadura|24.7|3.2016923|3.0|1.0741539||755|3.9|w
Mas Candi Cabòries 2022|Cabòries|2022|Penedès|Mas Candi|White|Mandó, Sumoll, Xarel-lo|13.84|2.8530118|2.7912047|1.8987952||750|3.9|w
Clos Galena Formiga de Seda 2023|Formiga de Seda|2023|Priorat|Clos Galena|White|Garnacha Blanca, Viognier|18.8|3.1524|3.3672|1.148||747|3.9|w
Luis Cañas Vinas Viejas Blanco 2019|Vinas Viejas Blanco|2019|Rioja Alavesa|Luis Cañas|Rioja White|Viura|27.0|3.3550403|4.035696|1.7330897||2048|4.0|w
Dehesa del Carrizal Chardonnay 2021|Chardonnay|2021|Dehesa del Carrizal|Dehesa del Carrizal|Chardonnay|Chardonnay|18.45|3.1515293|3.0283864|1.8534118||726|3.9|w
Morlanda Blanc 2022|Blanc|2022|Priorat|Morlanda|White|Garnacha Blanca|12.87|3.1826086|3.221739|1.1304348||719|3.9|w
Morlanda Blanc 2021|Blanc|2021|Priorat|Morlanda|White|Garnacha Blanca|13.2|3.1826086|3.221739|1.1304348||719|3.9|w
Familia Torres San Valentín Blanco 2022|San Valentín Blanco|2022|Catalunya|Familia Torres|White|Parellada, Garnacha Blanca|6.35|2.9860003|3.4594545|2.565818||707|3.9|w
Familia Torres San Valentín Blanco 2023|San Valentín Blanco|2023|Catalunya|Familia Torres|White|Parellada, Garnacha Blanca|5.6|2.9860003|3.4594545|2.565818||707|3.9|w
Micro Bio (MicroBio) La Banda del Argilico 2022|La Banda del Argilico|2022|Castilla y León|Micro Bio (MicroBio)|Verdejo|Verdejo|19.0|3.3360813|2.277823|2.3125675||703|3.9|w
Micro Bio (MicroBio) La Banda del Argilico 2023|La Banda del Argilico|2023|Castilla y León|Micro Bio (MicroBio)|Verdejo|Verdejo|20.0|3.3360813|2.277823|2.3125675||703|3.9|w
Bodegas Villanueva Carlos Villanueva Ribeiro 2022|Carlos Villanueva Ribeiro|2022|Ribeiro|Bodegas Villanueva|White|Treixadura, Godello, Albariño|9.3|3.3601763|3.826344|1.706652||691|3.9|w
Analivia Sauvignon Blanc 2023|Sauvignon Blanc|2023|Rueda|Analivia|Sauvignon Blanc|Sauvignon Blanc|7.95|4.0236254|2.9959373|1.230375||683|3.9|w
Bodega de Bardos Rueda Verdejo 2022|Rueda Verdejo|2022|Rueda|Bodega de Bardos|Verdejo|Verdejo|7.5|3.410706|2.4145687|2.216609||4607|4.0|w
Pepe Mendoza Casa Agrícola Pureza 2023|Pureza|2023|Alicante|Pepe Mendoza Casa Agrícola|White|Moscatel|16.55|2.9652195|3.1818047|1.0483903||670|3.9|w
Pago de Tharsys Vendimia Nocturna 2022|Vendimia Nocturna|2022|Catalunya|Pago de Tharsys|Albariño|Albariño|14.5|3.5618956|1.9300824|1.4616209||667|3.9|w
Marqués de Riscal Sauvignon Blanc 2021|Sauvignon Blanc|2021|Rueda|Marqués de Riscal|Sauvignon Blanc|Sauvignon Blanc|11.95|3.987903|2.9349988|1.3350744||10785|3.8|w
Verderrubi Pita Dominio de Verderrubi 2023|Pita Dominio de Verderrubi|2023|Rueda|Verderrubi|Verdejo|Verdejo|7.95|3.2127204|2.1782079|2.182048||630|3.9|w
Bàrbara Forés El Quintà 2021|El Quintà|2021|Terra Alta|Bàrbara Forés|Grenache Blanc|Grenache Blanc|19.76|3.3194053|3.4293678|2.4027882||619|3.9|w
Hugas de Batlle 30.70 2023|30.70|2023|Empordà|Hugas de Batlle|White|Garnacha Blanca, Moscatel|18.43|2.9635098|2.8995366|1.0424503||608|3.9|w
La Vinyeta Llavors Blanc 2023|Llavors Blanc|2023|Empordà|La Vinyeta|White|Macabeo, Garnacha Roja, Xarel-lo|9.1|3.4816|3.192|1.5920001||606|3.9|w
Bodegas Villanueva Pazo As Barreiras Albariño 2023|Pazo As Barreiras Albariño|2023|Rías Baixas|Bodegas Villanueva|Albariño|Albariño|9.95|3.3882554|2.599159|2.166838||596|3.9|w
Alemany i Corrió Cargol Ttreu Vi 2022|Cargol Ttreu Vi|2022|Penedès|Alemany i Corrió|White|Xarel-lo|21.58|3.0|3.0|1.0||586|3.9|w
Bodega K5 Hondarrabi Zuri 2021|Hondarrabi Zuri|2021|Getariako Txakolina|Bodega K5|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|17.21|5.0|3.0|1.2702509||563|3.9|w
Laventura Viura 2021|Viura|2021|Rioja|Laventura|Rioja White|Viura|19.5|3.2808602|4.2025404|1.8599865||561|3.9|w
Laventura Viura 2022|Viura|2022|Rioja|Laventura|Rioja White|Viura|18.5|3.2808602|4.2025404|1.8599865||561|3.9|w
Marqués de Vizhoja Señor da Folla Verde 2021|Señor da Folla Verde|2021|Rías Baixas|Marqués de Vizhoja|White|Albariño, Treixadura, Loureira|15.25|3.3920834|3.0|1.11||560|3.9|w
Marqués de Vizhoja Señor da Folla Verde 2022|Señor da Folla Verde|2022|Rías Baixas|Marqués de Vizhoja|White|Albariño, Treixadura, Loureira|13.0|3.3920834|3.0|1.11||560|3.9|w
Viña Meín Blanco 2018|Blanco|2018|Ribeiro|Viña Meín|White|Treixadura, Godello, Albariño, Loureira, Torrontés, Lado|22.58|3.2089496|3.0445378|1.8704623||1301|3.8|w
Castillo Perelada Inspirador Blanco 2020|Inspirador Blanco|2020|Empordà|Castillo Perelada|White|Garnacha Roja, Macabeo|8.9|2.8894582|2.7390642|2.1674876||544|3.9|w
Castillo Perelada Inspirador Blanco 2023|Inspirador Blanco|2023|Empordà|Castillo Perelada|White|Garnacha Roja, Macabeo|8.8|2.8894582|2.7390642|2.1674876||544|3.9|w
Tuets Tot Blanco 2022|Tot Blanco|2022|Catalunya|Tuets|White|Chenin Blanc, Garnatxa Blanca, Moscatel|11.34|3.3807802|3.5096452|1.5124114||538|3.9|w
Cosmic Connexió Còsmica 2023|Connexió Còsmica|2023|Catalunya|Cosmic|White|Xarel-lo, Chardonnay, Moscatel|13.95|3.62|3.0|1.76||538|3.9|w
Cims de Porrera Vi de Vila Blanco 2021|Vi de Vila Blanco|2021|Priorat|Cims de Porrera|White|Garnacha Blanca, Picapoll Blanco, Pedro Ximénez, Macabeo|17.05|3.3887806|4.0651627|1.6988618||538|3.9|w
Paco Garcia El Yergo Tempranillo Blanco 2022|El Yergo Tempranillo Blanco|2022|Rioja|Paco Garcia|Rioja White|Viura|11.6|3.4345164|4.1459885|1.7843146||530|3.9|w
Parés Baltà Ginesta 2023|Ginesta|2023|Penedès|Parés Baltà|White|Gewürztraminer|18.9|3.100588|3.0|1.0||528|3.9|w
Martí Fabra Flor D' Albera Empordà 2021|Flor D' Albera Empordà|2021|Empordà|Martí Fabra|White|Moscatel|11.0|3.4400003|3.0|1.0||512|3.9|w
Marqués de Riscal Blanco (Verdejo) 2023|Blanco (Verdejo)|2023|Rueda|Marqués de Riscal|Verdejo|Verdejo|8.7|3.4078448|2.1796546|2.151803||41752|3.7|w
Viña Mayor Rueda Verdejo 2021|Rueda Verdejo|2021|Rueda|Viña Mayor|Verdejo|Verdejo|17.16|3.3269331|2.2929525|2.2283034||5577|3.7|w
El Nispero Albillo 2023|Albillo|2023|La Palma|El Nispero|White|Albillo Criollo|22.95|4.5297165|2.0838058|1.5711741||504|3.9|w
El Nispero Albillo 2022|Albillo|2022|La Palma|El Nispero|White|Albillo Criollo|22.95|4.5297165|2.0838058|1.5711741||504|3.9|w
Cunqueiro Máis de Cunqueiro Torrontés 2022|Máis de Cunqueiro Torrontés|2022|Ribeiro|Cunqueiro|White|Torrontés|17.4|3.0|3.1325676|1.544865||497|3.9|w
Clos Lentiscus Cric Cric Blanc 2021|Cric Cric Blanc|2021|Penedès|Clos Lentiscus|White|Xarel-lo|17.85|3.0|3.0|1.0||489|3.9|w
El Perro Verde Rueda 2022|Rueda|2022|Rueda|El Perro Verde|Verdejo|Verdejo|11.75|3.4155414|2.242405|2.281725||11900|3.9|w
Murviedro Colección Verdejo 2019|Colección Verdejo|2019|Castilla|Murviedro|Verdejo|Verdejo|4.9|3.0143032|2.0281343|2.210398||1029|3.7|w
Bodegas Valdelana AGNVS Valdelana de Autor Malvasia 2022|AGNVS Valdelana de Autor Malvasia|2022|Rioja|Bodegas Valdelana|Rioja White|Viura|8.9|3.1845787|3.9199739|2.2641053||465|3.9|w
Bellori Verdejo 2017|Verdejo|2017|Rueda|Bellori|Verdejo|Verdejo|17.9|3.453181|2.3849304|2.1481512||455|3.9|w
Arché Pagès Cartesius Garnatxa Blanca 2023|Cartesius Garnatxa Blanca|2023|Empordà|Arché Pagès|Grenache Blanc|Grenache Blanc|13.43|3.0521088|3.197483|2.577619||451|3.9|w
Gonzalo Celayeta Huracán Daniela Blanco 2023|Huracán Daniela Blanco|2023|Navarra|Gonzalo Celayeta|White|Garnacha blanca, Chardonnay, Viura, Sauvignon Blanc|10.4|2.8736842|3.3031578|1.4589474||425|3.9|w
Gallina de Piel Ikigall 2021|Ikigall|2021|Penedès|Gallina de Piel|White|Xarel-lo, Malvasia, Muscat|10.95|3.05033|3.0314283|1.2086813||1370|3.8|w
Protos Verdejo 2023|Verdejo|2023|Rueda|Protos|Verdejo|Verdejo|6.5|3.3996456|2.2866757|2.1655056||22817|3.7|w
Marqués de Riscal Sauvignon Blanc 2022|Sauvignon Blanc|2022|Rueda|Marqués de Riscal|Sauvignon Blanc|Sauvignon Blanc|11.54|3.987903|2.9349988|1.3350744||10785|3.8|w
Tayaimgut Frsssc Sauvignon Blanc 2021|Frsssc Sauvignon Blanc|2021|Catalunya|Tayaimgut|Sauvignon Blanc|Sauvignon Blanc|9.72|3.7783978|2.7711601|1.1731491||406|3.9|w
Rigau Ros Joana Fermentat en Bóta Chardonnay 2023|Joana Fermentat en Bóta Chardonnay|2023|Empordà|Rigau Ros|Chardonnay|Chardonnay|10.95|3.0541127|3.2379034|1.1546774||404|3.9|w
Casa Gran del Siurana GR-171 Garnatxa Blanca 2023|GR-171 Garnatxa Blanca|2023|Terra Alta|Casa Gran del Siurana|Grenache Blanc|Grenache Blanc|7.99|3.2779708|3.1476812|2.107355||405|3.9|w
Castillo Perelada Finca La Garriga Blanca 2023|Finca La Garriga Blanca|2023|Empordà|Castillo Perelada|White|Chardonnay, Cariñena Blanca|22.5|3.5196595|3.1441276|1.7256596||395|3.9|w
Bodegas Castelo de Medina Castelo de Medina Verdejo 2021|Castelo de Medina Verdejo|2021|Rueda|Bodegas Castelo de Medina|Verdejo|Verdejo|9.03|3.4190297|2.2713754|2.2198434||4127|3.8|w
Castillo Perelada Finca La Garriga Blanca 2020|Finca La Garriga Blanca|2020|Empordà|Castillo Perelada|White|Chardonnay, Cariñena Blanca|17.8|3.5196595|3.1441276|1.7256596||395|3.9|w
Bodega Numanthia Termes Blanco 2021|Termes Blanco|2021|Vino de España|Bodega Numanthia|White|Malvasía, Verdejo|23.6|3.0419402|3.637164|1.1298507||392|3.9|w
Bodega Numanthia Termes Blanco 2020|Termes Blanco|2020|Vino de España|Bodega Numanthia|White|Malvasía, Verdejo|24.25|3.0419402|3.637164|1.1298507||392|3.9|w
Bodega Numanthia Termes Blanco 2022|Termes Blanco|2022|Vino de España|Bodega Numanthia|White|Malvasía, Verdejo|19.89|3.0419402|3.637164|1.1298507||392|3.9|w
Pardas Blau Cru 2021|Blau Cru|2021|Penedès|Pardas|White|Malvasía|17.15|3.0|3.0|1.0||381|3.9|w
Abadal Nuat 2020|Nuat|2020|Pla de Bages|Abadal|White|Picapoll|31.4|3.0|3.0|1.0||381|3.9|w
Abadal Nuat 2021|Nuat|2021|Pla de Bages|Abadal|White|Picapoll|34.75|3.0|3.0|1.0||381|3.9|w
Tomàs Cusiné Macabeu De vinyes Velles Finca Racons 2018|Macabeu De vinyes Velles Finca Racons|2018|Costers del Segre|Tomàs Cusiné|White|Macabeo|25.14|3.0|3.0|1.0||374|3.9|w
Oriol Artigas La Rumbera 2019|La Rumbera|2019|Alella|Oriol Artigas|White|Pansa Blanca|32.27|3.17|3.0218182|1.1218182||1460|3.9|w
Astobiza Blanco 2021|Blanco|2021|Arabako Txakolina|Astobiza|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|10.38|4.9182515|2.9785466|1.2910382||3193|3.8|w
Bodega Ribas Soma 2023|Soma|2023|Mallorca|Bodega Ribas|White|Viognier|20.95|2.7124999|3.2291667|1.4291667||354|3.9|w
Paco & Lola Albariño 2022|Albariño|2022|Rías Baixas|Paco & Lola|Albariño|Albariño|13.95|3.6933267|1.685057|1.5352578||26292|3.9|w
Can Sumoi Perfum 2021|Perfum|2021|Penedès|Can Sumoi|White|Moscatel, Macabeo, Parellada|12.35|3.043095|3.0005953|1.259881||2141|3.7|w
Muscàndia Deliri Ancestral 2022|Deliri Ancestral|2022|Catalunya|Muscàndia|White|Moscatel, Sauvignon Blanc|12.38|3.02|2.935|1.9225||343|3.9|w
Viña Costeira Amor de Bares 2022|Amor de Bares|2022|Ribeiro|Viña Costeira|White|Albariño, Godello, Loureira, Torrontés, Treixadura|13.73|3.0480342|2.8729913|1.4437606||343|3.9|w
Emilio Moro Polvorete 2023|Polvorete|2023|Bierzo|Emilio Moro|White|Godello|9.65|3.4563296|2.906148|1.5384431||4325|3.8|w
Viña Costeira Via Barrosa Treixadura 2022|Via Barrosa Treixadura|2022|Ribeiro|Viña Costeira|White|Treixadura|12.93|2.9840984|3.007213|1.1221311||336|3.9|w
Entre Vinyes Oníric Sotaterra 2021|Oníric Sotaterra|2021|Penedès|Entre Vinyes|White|Macabeo|14.15|3.0|3.0|1.0||335|3.9|w
Aizpurua.B Aialle 2023|Aialle|2023|Getariako Txakolina|Aizpurua.B|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|11.95|4.715847|3.0546448|1.4642622||335|3.9|w
Aizpurua.B Aialle 2022|Aialle|2022|Getariako Txakolina|Aizpurua.B|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|7.75|4.715847|3.0546448|1.4642622||335|3.9|w
Cuatro Rayas Cuarenta Vendimias Viñas Viejas Sauvignon Blanc 2023|Cuarenta Vendimias Viñas Viejas Sauvignon Blanc|2023|Rueda|Cuatro Rayas|Sauvignon Blanc|Sauvignon Blanc|7.45|3.9690776|3.0338833|1.2799029||329|3.9|w
Can Bas P3 Xarel-lo 2021|P3 Xarel-lo|2021|Penedès|Can Bas|White|Xarel-lo|17.0|3.398806|3.3080595|1.6341792||324|3.9|w
Fazenda Agricola Augalevada Ollos de Roque 2021|Ollos de Roque|2021|Ribeiro|Fazenda Agricola Augalevada|White|Albariño, Godello, Lado, Loureira Blanca, Treixadura|25.35|3.1582417|2.9384618|1.0||314|3.9|w
Fazenda Agricola Augalevada Ollos de Roque 2022|Ollos de Roque|2022|Ribeiro|Fazenda Agricola Augalevada|White|Albariño, Godello, Lado, Loureira Blanca, Treixadura|18.15|3.1582417|2.9384618|1.0||314|3.9|w
Hijos de Alberto Gutiérrez Dorado 2019|Dorado|2019|Rueda|Hijos de Alberto Gutiérrez|Verdejo|Verdejo|34.17|3.1464682|2.72|1.8564682||313|3.9|w
Herrero Bodega Robert Vedel Verdejo 2020|Robert Vedel Verdejo|2020|Rueda|Herrero Bodega|Verdejo|Verdejo|12.73|3.4504514|2.374192|2.087801||308|3.9|w
Pío del Ramo Chardonnay Barrica 2022|Chardonnay Barrica|2022|Jumilla|Pío del Ramo|Chardonnay|Chardonnay|7.95|2.99268|3.0761857|1.4546392||308|3.9|w
Eudald Massana Noya Avi Ton Xarel-lo 2021|Avi Ton Xarel-lo|2021|Penedès|Eudald Massana Noya|White|Xarel-lo|19.99|3.0|3.0|1.0||305|3.9|w
Puro Rofe Rofe Blanco 2022|Rofe Blanco|2022|Lanzarote|Puro Rofe|White|Listan Blanco, Malvasía, Vijariego Blanco|29.5|4.4933906|2.3428776|1.476809||300|3.9|w
El Escocés Volante Manda Huevos Blanco 2019|Manda Huevos Blanco|2019|Catalunya|El Escocés Volante|White|Macabeo, Garnacha Blanca|16.92|3.162143|3.24|1.1542857||298|3.9|w
Raventos d'Alella Sarriera Pansa Blanca Ecològica 2022|Sarriera Pansa Blanca Ecològica|2022|Alella|Raventos d'Alella|White|Pansa Blanca|11.95|3.0|3.0|1.0||298|3.9|w
El Escocés Volante Manda Huevos Blanco 2020|Manda Huevos Blanco|2020|Catalunya|El Escocés Volante|White|Macabeo, Garnacha Blanca|19.9|3.162143|3.24|1.1542857||298|3.9|w
Mas Vicenç Dent de Lleó 2021|Dent de Lleó|2021|Tarragona|Mas Vicenç|White|Chardonnay, Garnacha Blanca|12.5|3.0|3.0|1.0||294|3.9|w
Marqués de Riscal Limousin 2021|Limousin|2021|Rueda|Marqués de Riscal|Verdejo|Verdejo|19.2|3.3036659|2.4289343|2.1418073||4073|3.8|w
"Terras Gauda Abadía de San Campio Ed. Especial ""Marinero"" 2022"|"Abadía de San Campio Ed. Especial ""Marinero"""|2022|Rías Baixas|Terras Gauda|Albariño|Albariño|13.6|3.7010975|1.7336586|1.5629269||289|3.9|w
Bodegas Martín Códax Rías Baixas Albariño Marieta 2022|Rías Baixas Albariño Marieta|2022|Rías Baixas|Bodegas Martín Códax|Albariño|Albariño|12.56|3.5615733|1.7340704|2.0948648||16680|3.9|w
Eulogio Pomares O Estranxeiro Blanco 2022|O Estranxeiro Blanco|2022|Ribeira Sacra|Eulogio Pomares|White|Godello, Albariño, Treixadura|14.8|3.4180393|3.0646079|1.3634315||280|3.9|w
Itsasmendi Bat Berri 2021|Bat Berri|2021|Bizkaiko Txakolina|Itsasmendi|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|16.2|4.971052|2.9747846|1.5577034||277|3.9|w
Cosmic Constel Lació 2022|Constel Lació|2022|Catalunya|Cosmic|White|Cariñena (Blanca, Negra, Gris), Garnacha (Blanca, Negra, Gris), Moscatel, Malvasía|15.68|3.2525926|2.9266667|1.3992592||277|3.9|w
Ànima Negra Quíbia (Falanis) 2021|Quíbia (Falanis)|2021|Mallorca|Ànima Negra|White|Callet, Premsal Blanco, Giró Blanc|16.1|3.6696267|3.204403|1.2595522||4319|3.8|w
Naia Naia 2022|Naia|2022|Rueda|Naia|Verdejo|Verdejo|8.95|3.4169898|2.209868|2.1655805||7035|3.8|w
Palacios Remondo Rioja Plácet Valtomelloso 2020|Rioja Plácet Valtomelloso|2020|Rioja|Palacios Remondo|Rioja White|Viura|20.99|3.2086627|4.2128797|1.8957505||3309|3.9|w
Barco del Corneta Cucú Verdejo 2022|Cucú Verdejo|2022|Castilla y León|Barco del Corneta|Verdejo|Verdejo|10.2|3.2605586|2.41254|2.3492174||2528|3.8|w
Comando G El Hombre Bala Blanco 2022|El Hombre Bala Blanco|2022|Madrid|Comando G|White|Albillo Real|26.0|3.2038815|3.2927632|1.4394078||265|3.9|w
Familia Torres Waltraud Riesling 2012|Waltraud Riesling|2012|Penedès|Familia Torres|White|Riesling|23.7|3.2986507|2.9431744|1.5288094||4619|3.9|w
Paco & Lola Godello 2021|Godello|2021|Valdeorras|Paco & Lola|Godello|Godello|12.9|3.8885715|3.2328572|1.4357142||642|3.8|w
Palomo Cojo Verdejo 2021|Verdejo|2021|Rueda|Palomo Cojo|Verdejo|Verdejo|11.0|3.1711197|2.3593783|2.4489064||4010|3.7|w
Vicente Gandía Avento Malvasia - Moscatel 2023|Avento Malvasia - Moscatel|2023|Valencia|Vicente Gandía|White|Malvasía, Moscatel|6.49|3.0|3.0|1.0||259|3.9|w
Barbadillo Sábalo Ecológico Blanco 2021|Sábalo Ecológico Blanco|2021|Cádiz|Barbadillo|White|Palomino|9.66|2.6654668|2.9762666|1.4475334||699|3.9|w
Manuel Formigo Cholo 2022|Cholo|2022|Ribeiro|Manuel Formigo|White|Loureiro Blanco|19.5|3.0|3.0|1.0||258|3.9|w
Viña Nora Albariño 2022|Albariño|2022|Rías Baixas|Viña Nora|Albariño|Albariño|11.1|3.568726|1.5656806|1.5318757||4688|3.7|w
Pagos del Rey Pulpo Albariño 2022|Pulpo Albariño|2022|Galicia|Pagos del Rey|Albariño|Albariño|13.5|3.7148614|1.7680591|1.5686201||7208|3.8|w
Can Axartell Corum 2022|Corum|2022|Mallorca|Can Axartell|White|Malvasía|21.4|3.0680487|2.977317|1.287317||255|3.9|w
Estévez Bodegas y Viñedos Versos de Valtuille Godello Sobre Lias 2021|Versos de Valtuille Godello Sobre Lias|2021|Bierzo|Estévez Bodegas y Viñedos|White|Godello|16.0|4.094156|2.0|1.0||253|3.9|w
Marco Real Albariño Lías 2021|Albariño Lías|2021|Rías Baixas|Marco Real|Albariño|Albariño|11.7|3.7726853|1.7193285|1.6008834||247|3.9|w
Altos de Torona Caiño Blanco 2022|Caiño Blanco|2022|Rías Baixas|Altos de Torona|White|Caiño Blanco|15.9|3.6335442|3.5435443|1.4231645||245|3.9|w
Bodegas Castelo de Medina Castelo de Medina Verdejo 2022|Castelo de Medina Verdejo|2022|Rueda|Bodegas Castelo de Medina|Verdejo|Verdejo|8.15|3.4190297|2.2713754|2.2198434||4127|3.8|w
Marqués de Riscal Limousin 2022|Limousin|2022|Rueda|Marqués de Riscal|Verdejo|Verdejo|15.94|3.3036659|2.4289343|2.1418073||4073|3.8|w
L'Olivera Eixaders 2022|Eixaders|2022|Costers del Segre|L'Olivera|Chardonnay|Chardonnay|15.95|2.9934616|3.3265383|2.0001922||234|3.9|w
L'Olivera Eixaders 2021|Eixaders|2021|Costers del Segre|L'Olivera|Chardonnay|Chardonnay|16.5|2.9934616|3.3265383|2.0001922||234|3.9|w
Vins de la Memòria La Bruixa 2022|La Bruixa|2022|Terra Alta|Vins de la Memòria|White|Garnacha Blanca, Macabeo|14.75|3.0804725|3.1808662|1.392756||233|3.9|w
Bodegas Martín Códax Rías Baixas Albariño Lias 2019|Rías Baixas Albariño Lias|2019|Rías Baixas|Bodegas Martín Códax|Albariño|Albariño|22.0|3.7372458|1.914849|1.6291399||3726|3.9|w
Pincerna Albarín 2023|Albarín|2023|Tierra de León|Pincerna|Albariño|Albariño|7.12|2.9980536|1.8338549|2.3239696||229|3.9|w
Albet i Noya El Fanio Xarel-lo Penedès 2020|El Fanio Xarel-lo Penedès|2020|Penedès|Albet i Noya|White|Xarel-lo|16.0|2.678818|2.7530003|1.3903637||1836|3.8|w
Jean Leon Chardonnay Penedès Vinya Gigi 2018|Chardonnay Penedès Vinya Gigi|2018|Penedès|Jean Leon|Chardonnay|Chardonnay|24.43|3.2273505|3.1754112|1.59729||2721|3.8|w
Cunqueiro Treixadura 2022|Treixadura|2022|Galicia|Cunqueiro|White|Treixadura|13.5|3.1966267|3.044458|1.3871084||222|3.9|w
